"TITRE";"ID";"CODE";"NOM_SOURCE";"AUTEUR";"CRITIQUE";"NOTE"
"À L'ORIGINE";"8963";"19468269";"Metro";"Jérôme Vermelin";"(...) une incroyable métaphore de nos rapports sociaux, un drame moderne à la lisière du fantastique, sublimé par un casting parfait au sommet duquel trône François Cluzet dans le plus beau rôle de sa carrière.";"5"
"À L'ORIGINE";"8964";"19467630";"Le Journal du Dimanche";"Jean-Pierre Lacomme";"Un sujet qu'il [Xavier Giannoli] porte depuis dix ans, entre exaltation et douleur.";"4"
"À L'ORIGINE";"8965";"19469919";"Le Parisien";"Hubert Lizé";"Toujours sur le fil du rasoir, François Cluzet trouve l'un de ses meilleurs rôles, aux côtés d'une Emmanuelle Devos impeccable de justesse, dans ce thriller social à dimension épique.";"4"
"À L'ORIGINE";"8966";"19468500";"Le Monde";"Jean-Luc Douin";"Un fait divers survenu dans le nord de la France a inspiré ce film ample et romanesque, qui touche aux ressorts intimes d'un être humain, sonde autant sa capacité à se conduire comme un salaud qu'à s'investir dans la solidarité collective.";"5"
"À L'ORIGINE";"8967";"19470042";"Le Point";"François-Guillaume Lorrain";"<i>Voir le site du Point</I>";"4"
"À L'ORIGINE";"8968";"19455327";"Studio Ciné Live";"Sandra Benedetti";"Voir le site <i>Studio Ciné Live</I>";"4"
"À L'ORIGINE";"8969";"19470922";"La Croix";"Jean-Claude Raspiengeas";"Le sens aigu de la mise en scène et le regard de Xavier Giannoli confèrent à cette oeuvre saisissante la puissance hypnotique des très grands films.";"5"
"À L'ORIGINE";"8970";"19472657";"Paris Match";"Alain Spira";"(...) ce film, inspiré de faits réels, est aussi palpitant que bouleversant.";"4"
"À L'ORIGINE";"8971";"19468290";"Libération";"Philippe Azoury";"Le film tourne les pages d'un scénario écrit à l'encre lourde et se prend les pieds à vouloir racheter ce qu'il pouvait avoir de plus intriguant (...).";"3"
"À L'ORIGINE";"8972";"19468332";"Les Inrockuptibles";"Serge Kaganski";"Par son ampleur de récit, le foisonnement de ses personnages, la teneur à la fois concrète, abstraite et symbolique de son sujet (...) <i>A l'origine</i> est un film français d'une rare ambition.";"4"
"À L'ORIGINE";"8973";"19464201";"Positif";"Eric Derobert";"Les acteurs sont dirigés dans la vérité de leurs personnages, jamais dans le clin d'oeil amusé.";"4"
"À L'ORIGINE";"8974";"19467698";"Marianne";"Danièle Heymann";"Un grand film, à la fois épique et intime. (...) Un film qui vous happe dès la première image et ne vous lâche plus.";"5"
"À L'ORIGINE";"8975";"19464949";"Cahiers du Cinéma";"Nicolas Azalbert";"L'âpreté de la première partie se dilue dans un bain de bons sentiments et tombe dans un moralisme bon marché : la malhonnêteté exclut et rend triste, la bonté fédère et rend heureux !";"2"
"À L'ORIGINE";"8976";"19465553";"Le Nouvel Observateur";"Pascal Mérigeau";"De l'histoire vraie d'un escroc qui a construit une autoroute, Xavier Giannoli a tiré un film magistral (...) et une formidable déclaration d'amour au cinéma.";"5"
"À TOMBEAU OUVERT";"8977";"335882";"Lenouveaucinema.com";"Jean-Philippe Margotton ";"(...) Martin Scorsese atteint ici la grâce absolue (...). Bref, un film bouleversant.";"5"
"À TOMBEAU OUVERT";"8978";"335867";"Les Inrockuptibles";"Frédéric Bonnaud";"(...) comment le cinéaste américain le plus constamment passionnant de ces trente dernières années en est arrivé là, à un film si lourdement stérile et si complaisant, hermétiquement clos sur lui-même, si lourdement autoréférencé (...)";"2"
"À TOMBEAU OUVERT";"8979";"335878";"Cahiers du Cinéma";"Erwan Higuinen";"A Tombeau ouvert nous enferme, nous empoigne, nous secoue comme un film de guerre, où le simple soldat serait l'ambulancier Nicolas Cage. Dans ce corps nerveux, Scorsese stocke l'énergie, organisant le chaos. En attendant la rédemption ?";"5"
"À TOMBEAU OUVERT";"8980";"335885";"Le Nouvel Observateur";"Pascal Mérigeau";"(...) du Scorsese pur jus, quelque part entre ""Taxi Driver"" et ""After Hours"", plus déjanté que l'un mais moins que l'autre, moins tendu que l'autre, mais plus que l'un.";"5"
"À TOMBEAU OUVERT";"8981";"335873";"Le Point";"Olivier De Bruyn";"<i>Voir la critique sur www.lepoint.fr</i>";"4"
"À TOMBEAU OUVERT";"8982";"335868";"Studio Magazine";"Christophe D'Yvoire";"<i>Voir la critique sur www.studiomag.com</i>";"4"
"À TOMBEAU OUVERT";"8983";"335884";"Le Figaroscope";"Gwen Douguet";"En as de la caméra, en virtuose du montage, guidé par une bande-son à ranimer une armée de maccahabées, Martin Scorsese fonce sans ralentir et s'interroge sur l'au-delà, la souffrance, Dieu.";"5"
"À TOMBEAU OUVERT";"8984";"335886";"L'Evénement";"François Jonquet";"Le laboratoire Scorsese tourne à plein régime : les audaces formelles (...), la musique endiablée (...), le montage magistral, font de ce film où la mort rode un précipité de forces vitales.";"5"
"À TOMBEAU OUVERT";"8985";"335869";"Repérages";"Nachiketas Wignesan";"A Tombeau ouvert n'est pas un remake de Taxi Driver (...) mais sa revisitation. Scorsese, que l'on croyait perdu dans les hauteurs brumeuses de Kundun, fait un retour en force avec ce film épuisant qui vire au calvaire.";"4"
"À TOMBEAU OUVERT";"8987";"335874";"Le Monde";"Thomas Sotinel";"Un quart de siècle après Taxi Driver, une excursion frénétique, burlesque et terrifiante à bord d'une ambulance.";"4"
"À TOMBEAU OUVERT";"8988";"335876";"Première";"Olivier de Bruyn";"Mélangeant dans un même flux hypnotique le trip quasi expérimental et la comédie sitcomesque (genre «Urgences» sous acide), le grand Martin signe un film malpoli et imparfait (...) que l'on n'attendait pas de lui. Singulièrement singulier!";"4"
"À TOMBEAU OUVERT";"8989";"335883";"Le Parisien";"Eric Leguèbe";"Le scénario est dû à l'inspiration torturée de Paul Schrader (...). Le tandem partage la même vision pessimiste du monde et en donne un reflet brutal à l'écran. Nicolas Cage transcende son personnage. Son meilleur rôle depuis « Volte/Face ».";"5"
"À TOMBEAU OUVERT";"8990";"335870";"Ciné Live";"Sandra Benedetti ";"<i>Voir la critique sur www.cinelive.fr</i>";"4"
"À TOMBEAU OUVERT";"8991";"335875";"Libération";"Didier Péron";"Du point de vue réglo de l'efficacité, le film est une catastrophe. Mais du point de vue de la catastrophe, il est réussi même si Scorsese ne parvient pas toujours à capter avec l'évidence d'un Ferrara les pulsations des bas-fonds urbains (...)";"4"
"À TOMBEAU OUVERT";"8992";"335872";"Cplanet.com";"Jean Christophe Derrien";"La réalisation est sans cesse inventive, il y a des morceaux de "" vrai cinéma "" dedans. On peut apprécier à leur juste valeur les performances des 3 compagnons d'un jour du héros, John Goodman, Ving Rhames et Tom Sizemore.";"4"
"À TOMBEAU OUVERT";"8993";"335881";"FHM";"Laurent Djian";"L'humour noir et la géniale bande-son rock sont omniprésents dans cette oeuvre désespérée, d'une beauté visuelle remarquable. Un spectacle hallucinant, à voir de toute urgence.";"5"
"À TOMBEAU OUVERT";"8994";"335871";"Chronic'art.com";"Jean-Baptiste Hanak";"La caméra tourne sur elle-même, c'est bien joli, mais Scorsese frôle parfois l'autoparodie (...). Le rapport spectateur / personnage apparaît alors comme la plus grande réussite de Bringing out the dead.";"4"
"À TOMBEAU OUVERT";"8995";"335879";"L'Express";"Jean-Pierre Dufreigne";"<i>Voir la critique sur www.lexpress.fr</i>";"5"
"À TOMBEAU OUVERT";"8996";"335877";"L'Humanité";"Jean Roy";"A Tombeau Ouvert est une oeuvre hallucinée qui file hors toute prudence, à la frontière de la démence psychédélique, à l'image comme au son.";"4"
"INVISIBLE MAN";"8997";"40080042";"Le Journal du Geek";"Felix Gouty";"Le film n'est néanmoins pas exempt d'erreurs ou de faiblesses, mais reste globalement très bien porté par Elisabeth Moss. Le nouveau long-métrage de Leigh Whannell n'est pas nécessairement pour les amoureux de l'horreur, mais plus pour ceux du thriller, de l'épouvante et du suspens à l'ancienne.";"4"
"INVISIBLE MAN";"8998";"40080013";"Libération";"Camille Nevers";"[...] la riposte est ingénieuse : reprendre le mythe moderne de l’Homme invisible tel que H.G. Wells l’avait conçu, et le tordre complètement, de façon à en tirer un nouveau récit, une autre tragédie, non alors de la «femme invisible», mais de la «femme de l’homme invisible», plus passionnante qu’une simple conversion «féminisée» du roman.";"4"
"INVISIBLE MAN";"8999";"40079910";"Le Monde";"Mathieu Macheret ";"Requis par sa métaphore émancipatrice, le film oublie d’investir le champ de l’imaginaire.";"2"
"INVISIBLE MAN";"9000";"40080084";"CinemaTeaser";"Emmanuelle Spadacenta";"La conclusion du film, hâtive en matière de psychologie et de caractérisation des personnages, nous a laissés dubitatifs, mais rien qui n’entache notre admiration pour le talent du réalisateur pour le storytelling visuel, sa maîtrise des codes du suspense et son savoir-faire pour en jouer.";"4"
"INVISIBLE MAN";"9001";"40080008";"Le Figaro";"La Rédaction";"Cette nouvelle adaptation du héros de H. G. Wells bascule dans l’ère #MeToo. Bien vu.";"4"
"INVISIBLE MAN";"9002";"40079977";"Les Inrockuptibles";"Jean-Marc Lalanne";"La figure de l'homme invisible catapultée à l'heure des luttes féministes contre la violence patriarcale. Une réflexion habilement menée et brillamment mise en scène.";"5"
"INVISIBLE MAN";"9003";"40079992";"Le Nouvel Observateur";"Nicolas Schaller";"Pour amateurs de plaisirs coupables et pour Elisabeth Moss (de la série « The Handmaid’s Tale »), qui connaît sa partition de femme oppressée.";"3"
"INVISIBLE MAN";"9004";"40079953";"Le Parisien";"La Rédaction";"Cette nouvelle version de l'homme invisible flanque la trouille tout en captant l'air du temps.";"4"
"INVISIBLE MAN";"9005";"40080004";"20 Minutes";"Caroline Vié";"La performance intense de la comédienne ajoute aux frissons du spectateur.";"4"
"INVISIBLE MAN";"9006";"40079869";"Filmsactu";"Pierre Champleboux";"Rusé, palpitant et brillamment conscient de son époque, Invisible Man nous terrifie avec un monstre bien plus terrifiant qu’il n’y paraît. On n’avait plus peur de l’Homme Invisible depuis très longtemps, et après ce film… on le voit partout.";"5"
"INVISIBLE MAN";"9007";"40080048";"Première";"Frédéric Foubert";"Leigh Whannell « upgrade » le mythe de l’homme invisible pour en tirer une fable post-MeToo. L’idée est maligne mais le résultat plutôt convenu.";"2"
"INVISIBLE MAN";"9008";"40079892";"Télérama";"Cécile Mury";"Le plaisir tient tout entier dans les astu­ces et les surprises visuelles de chacune des attaques fugaces de l’homme invisible, et dans l’atmosphère oppressante que le réalisateur parvient à ­installer, aidé par l’interprétation expressive et captivante de la grande Elisabeth Moss, décidément vouée à combattre les pires forces du mâle.";"3"
"INVISIBLE MAN";"9009";"40079897";"Ecran Large";"Geoffrey Crété";"L'homme invisible est de retour pour la énième fois, mais ""Invisible Man"" a quelque chose à raconter : c'est toute la force du film, qui attaque le sujet avec intelligence et savoir-faire, pour autopsier une horreur plus intime que spectaculaire. Le talent d'Elisabeth Moss et une poignée de scènes marquantes feront oublier un dernier acte bancal et plus classique.";"4"
"INVISIBLE MAN";"9010";"40079980";"Critikat.com";"Sylvain Blandy";"Un film désincarné, mais pas tout à fait creux.";"2"
"INVISIBLE MAN";"9011";"40079842";"Télé 7 Jours";"La rédaction";"[Un] thriller fantastique habité par le jeu fiévreux d'Elisabeth Moss.";"3"
"PAPRIKA";"9012";"18758320";"Les Inrockuptibles";"Julien Gester";"(...) A mesure que la matière du film prolifère, [Paprika] multiplie les bifurcations et les trompe-l'oeil, se forge une indéfectible fascination, résistante à l'impermanence instillée par Kon au coeur du film et du lourd processus de fabrication du cinéma d'animation.";"5"
"PAPRIKA";"9013";"18758736";"Libération";"Samuel Douhaire";"Un tel maelström visuel, aussi épuisant qu'enthousiasmant, d'une densité telle que deux visions n'ont pas suffi à en épuiser les richesses (...)";"5"
"PAPRIKA";"9014";"18758763";"20 Minutes";"Sakurako Uozumi";"Thriller futuriste à l'imagerie délirante, Paprika recèle un nombre infini de chausses-trappes et de fausses pistes.";"4"
"PAPRIKA";"9015";"18758856";"Télérama";"Cécile Mury";"Une étonnante expérience surréaliste.";"4"
"PAPRIKA";"9016";"18756255";"Positif";"Hubert Niogret";"Dans cette explosion visuelle, où la technique en trois dimensions permet d'aller encore plus loin pour structurer un espace qui se déstructure en permanence, l'invention et la virtuosité technique placent l'auteur parmi les plus grands du genre.";"5"
"PAPRIKA";"9017";"18758794";"Ouest France";"La Rédaction";"Futuriste et foisonnante, même si parfois un peu complexe. Une belle tentative contre la normalisation d'un genre.";"3"
"PAPRIKA";"9018";"18758444";"Le Monde";"Thomas Sotinel";"Le rêve récurrent suit le parcours destructeur d'une espèce de carnaval peuplé de créatures monstrueuses ou exquises, et, à chaque fois que cette séquence est reprise, elle gagne en splendeur. (...) Mais la complexité du récit, son observance stricte de certains codes de la science-fiction et de l'anime obligent les non-initiés à une vigoureuse gymnastique.";"4"
"PAPRIKA";"9019";"18758977";"Le Figaro";"Emmanuelle Frois";"<i>Voir la critique sur www.lefigaro.fr</i>";"5"
"PAPRIKA";"9020";"18759229";"Chronic'art.com";"Jean-Sébastien Chauvin";"Certes, Paprika impressionne. Satoshi Kon y atteint l'un des sommets de son art, incontestablement virtuose dans sa façon d'utiliser le montage (...), mais il a perdu en même quelque chose qui rendait son premier film, Perfect blue, si cinglant.";"4"
"PAPRIKA";"9021";"18759328";"L'Express";"Julien Welter";"<i>Voir la critique sur www.lexpress.fr</i>";"4"
"PAPRIKA";"9022";"18748934";"Ciné Live";"Marc Toullec";"<i>Voir la critique sur www.cinelive.fr</i>";"4"
"PAPRIKA";"9023";"18758777";"Metro";"Alexandre Zalewski";"Au fur et à mesure que le film se déroule, la frontière entre rêve, réalité etvirtuel devient de plus en plus floue et tout finit par virer au cauchemar. Car pour Satoshi Kon, l'inconscient est aussi (et surtout) le siège du côté sombre qui sommeille en nous. Ce monde féerique n'est décidément pas pour les enfants.";"4"
"PAPRIKA";"9024";"18759306";"L'Humanité";"Vincent Ostria";"(...) On peine à suivre ces vues (...) s'emboîtant comme des poupées russes, qui n'ont pas l'intensité du premier film de Satoshi Kon, Perfect Blue.";"2"
"PAPRIKA";"9025";"18759231";"L'Ecran Fantastique";"Yann Lebecque";"Ce souffle étonnant, cette vitalité (...) cette poésie surréaliste exprimée par des poèmes insensés font la force du film, lui donnent sa raison d'être au-delà du simple scénario.";"4"
"PAPRIKA";"9026";"18759865";"Le Point";"François-Guillaume Lorrain";"<i>Voir la critique sur www.lepoint.fr</i>";"4"
"PAPRIKA";"9027";"18750510";"Studio Magazine";"Julien Jouanneau";"<i>Voir la critique sur www.studiomag.com</i>";"5"
"PAPRIKA";"9028";"18750665";"Première";"Gérard Delorme";"Rien que pour sa séquence d'ouverture (...) Paprika mérite le déplacement. Et confirme son auteur Satoshi Kon comme le plus productif et excitant de la nouvelle génération d'animateurs japonais.";"4"
